index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-1-0,vm2,0.0,0.5973711919996276,0.597354,6.1410000853356905e-06
1,task-1-1,vm4,0.002562,18.733995128999595,18.736543,3.858999662043061e-06
2,task-1-2,vm2,0.002741,0.7986798069996439,0.801407,1.7760003174771555e-06
5,task-1-5,vm4,0.002891,19.058704061000753,19.06158,1.463999979023356e-06
6,task-1-6,vm4,0.003028,18.891834695999933,18.894848,1.708000127109699e-06
7,task-10-7,vm3,0.003145,13.041176531999554,13.044307,3.1269992177840322e-06
8,task-1-8,vm4,0.003313,18.634795003999898,18.638093,1.5120003808988258e-06
9,task-1-9,vm1,0.00343,0.8636394940003811,0.867055,1.5480000001844019e-06
10,task-1-10,vm4,0.00358,19.143382350999673,19.146952,1.3549997674999759e-06
11,task-1-11,vm4,0.003678,18.96817289899991,18.971837,1.2330001482041553e-06
12,task-1-12,vm4,0.003769,19.238394918000267,19.242147,1.1680003808578476e-06
14,task-1-14,vm4,0.003866,18.81080457799999,18.814657,2.6469997465028428e-06
22,task-1-22,vm3,0.003973,13.188884287999826,13.192842,9.7599968285067e-07
38,task-1-38,vm3,0.004092,2.236208658000578,2.240283,1.0270005077472888e-06
41,task-1-41,vm3,0.004186,2.366905341000347,2.371078,2.4990004021674395e-06
3,task-1-3,vm2,0.597486,0.7911106199999267,1.388582,0.5945995519996359
4,task-1-4,vm2,0.801533,0.8082814359995609,1.609798,0.798638573000062
23,task-1-23,vm1,0.867183,1.0599191600003905,1.927089,0.8631113530000221
13,task-1-13,vm2,1.388719,0.9074419809994652,2.296143,1.3848479689995656
21,task-1-21,vm2,1.609922,0.9321228520002478,2.542027,1.6059399669993581
28,task-1-28,vm1,1.927185,0.9221470809998209,2.849318,1.9231035460006751
44,task-1-44,vm3,2.240419,17.889718248000463,20.130123,2.236126224000145
32,task-1-32,vm2,2.296304,0.9632656390003831,3.259553,2.292215507000037
47,task-5-47,vm3,2.371197,20.446824050000032,22.818002,2.3668991740005367
33,task-1-33,vm2,2.542156,1.0244415779998235,3.566582,2.53806568499931
29,task-1-29,vm1,2.849422,0.9218814100004238,3.771292,2.845340727000803
34,task-6-34,vm2,3.259661,8.401861378999456,11.661511,3.255571957999564
35,task-1-35,vm2,3.566687,8.398024535000332,11.964705,3.562597483999525
39,task-1-39,vm1,3.771417,1.0230248629995913,4.794428,3.767232635000255
46,task-1-46,vm1,4.794516,0.9217517179995411,5.716252,4.790223146000244
53,task-1-53,vm1,5.716356,1.0242459910004982,6.740582,5.71148128599998
54,task-1-54,vm1,6.740721,0.915480118999767,7.656197,6.73584140299954
55,task-1-55,vm1,7.656238,1.4396377450002547,9.095858,7.651365200999862
57,task-1-57,vm1,9.095973,1.4157349600000089,10.511691,9.091089237000233
65,task-1-65,vm1,10.511814,1.4526691949995438,11.964465,10.506915238000147
36,task-5-36,vm2,11.661594,7.234173587999976,18.895761,11.657499910000297
72,task-1-72,vm1,11.964792,1.4413051250003264,13.406077,11.959877154000424
50,task-1-50,vm2,11.965453,7.157565490999332,19.123002,11.96113881400015
51,task-1-51,vm3,13.04443,10.49077333600053,23.535186,13.03955551999934
56,task-9-56,vm3,13.192949,18.943540483000106,32.136322,13.188069853999878
75,task-1-75,vm1,13.406225,1.5269431340002484,14.93315,13.40129692499977
82,task-1-82,vm1,14.9333,1.431586733999211,16.364882,14.928377676999844
87,task-1-87,vm1,16.364918,1.4344556429996373,17.799357,16.359995856999376
88,task-1-88,vm1,17.799486,3.2700368440000602,21.069504,17.794552362000104
15,task-1-15,vm4,18.638208,14.422216189999745,33.060415,18.63424225000017
16,task-1-16,vm4,18.736664,14.423717423000198,33.160361,18.732692419999694
17,task-1-17,vm4,18.814777,14.42690361699988,33.241668,18.810803047000263
18,task-1-18,vm4,18.895035,14.427085232000536,33.322105,18.891061913999692
52,task-1-52,vm2,18.896153,1.874861530999624,20.770998,18.891273136000564
19,task-1-19,vm4,18.971965,14.429479737999827,33.401429,18.967988119999973
20,task-1-20,vm4,19.061697,14.425678749000326,33.487361,19.05771550300051
59,task-1-59,vm2,19.12314,1.8514430149998589,20.974566,19.118244096000126
24,task-1-24,vm4,19.147045,14.434897436999563,33.581922,19.142973775999963
25,task-1-25,vm4,19.24229,14.42568221700003,33.667957,19.238214759000584
62,task-1-62,vm3,20.130494,13.09384941099961,33.224321,20.12537414000053
