index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm1,0.0,-1.0,123.021807,0.0
1,task-1-1,vm2,0.010952,16.375,16.374587,0.0
2,task-10-2,vm3,0.010952,66.59400000000096,66.597106,0.0
3,task-1-3,vm4,0.010952,41.51600000000326,41.52693,0.0
5,task-1-5,vm2,0.013487,16.2029999999977,16.221677,0.0
6,task-1-6,vm3,0.013487,66.64099999999962,66.665525,0.0
7,task-10-7,vm4,0.013487,47.64099999999962,47.653646,0.0
10,task-1-10,vm3,0.014494,66.79699999999866,66.811857,0.0
11,task-10-11,vm4,0.014494,59.875,59.889532,0.0
14,task-1-14,vm3,0.014494,66.92199999999866,66.934057,0.0
15,task-1-15,vm4,0.014494,59.96899999999732,59.982193,0.0
19,task-10-19,vm4,0.014494,72.31299999999828,72.329415,0.0
23,task-10-23,vm4,0.014494,53.78099999999904,53.797722,0.0
27,task-10-27,vm4,0.017012,66.26599999999962,66.292877,0.0
9,task-10-9,vm2,16.221677,57.34400000000096,73.561766,16.2029999999977
13,task-10-13,vm2,16.377071,80.73500000000058,97.1187,16.35899999999674
18,task-1-18,vm3,66.599957,11.953000000001339,78.558225,66.5779999999977
22,task-10-22,vm3,66.665525,22.93699999999808,89.59567,66.64099999999962
26,task-1-26,vm3,66.811857,22.875,89.690986,66.79699999999866
17,task-10-17,vm2,73.561766,131.67199999999866,205.243573,73.54699999999866
21,task-1-21,vm2,97.119023,108.28100000000268,205.388663,97.09399999999732
4,task-10-4,vm1,123.021807,-1.0,305.603243,123.01600000000326
25,task-10-25,vm2,205.243573,22.639999999999418,227.875461,205.21899999999732
29,task-10-29,vm2,205.388663,45.10899999999674,250.50735,205.375
8,task-1-8,vm1,305.603243,237.36000000000058,542.961011,305.5779999999977
12,task-1-12,vm1,542.963035,93.20300000000134,636.156521,542.9379999999983
16,task-10-16,vm1,636.156521,-1.0,695.620179,636.1409999999996
20,task-1-20,vm1,695.620179,75.45300000000134,771.066734,695.5939999999973
24,task-1-24,vm1,771.066734,64.125,835.195529,771.0469999999987
28,task-10-28,vm1,835.195529,-1.0,938.819944,835.1719999999987
