index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-1-0,vm1,0.0,0.5830689379999967,0.583066,4.722999619843904e-06
1,task-1-1,vm2,0.002544,0.3354514049997306,0.337987,2.893000782933086e-06
2,task-1-2,vm3,0.002735,0.22456438599965622,0.227287,2.1800005924887955e-06
3,task-1-3,vm4,0.002873,7.271195434000219,7.274051,1.5649993656552397e-06
5,task-1-5,vm2,0.003012,0.5799298899992209,0.582931,1.6350004443665966e-06
6,task-1-6,vm3,0.003124,0.6131695400008539,0.616276,1.4350007404573262e-06
7,task-10-7,vm4,0.003301,6.193451916000413,6.196739,3.1680001484346576e-06
10,task-1-10,vm3,0.003435,0.3320569199995589,0.335476,1.4269999155658297e-06
11,task-1-11,vm4,0.003598,7.450946220999867,7.454526,1.308000719291158e-06
14,task-1-14,vm3,0.003703,0.45849113399981434,0.462177,1.3839999155607074e-06
15,task-1-15,vm4,0.003798,7.606307087999994,7.610092,1.1129995982628316e-06
19,task-1-19,vm4,0.003896,6.249431997999636,6.253312,1.0590001693344675e-06
23,task-1-23,vm4,0.003992,7.361243585000011,7.365221,1.1669999366858974e-06
27,task-4-27,vm4,0.004093,7.193549200999769,7.197625,1.030000021273736e-06
31,task-1-31,vm4,0.004187,7.52548970800035,7.529661,1.0450003173900768e-06
18,task-1-18,vm3,0.22739,0.5152337730005456,0.742606,0.22349327400024777
22,task-1-22,vm3,0.335627,0.5840812149999692,0.919697,0.33162584399997286
9,task-1-9,vm2,0.338069,0.47572072399998433,0.813775,0.33463213199956954
26,task-8-26,vm3,0.462312,7.370102786999269,7.8324,0.4582152450002468
13,task-1-13,vm2,0.583107,0.43890312800067477,1.021991,0.5794030950000888
4,task-1-4,vm1,0.583484,0.5485474659999454,1.132012,0.5804778450001322
30,task-1-30,vm3,0.616453,7.341952294999828,7.958392,0.6122583960004704
34,task-6-34,vm3,0.742731,11.13670933100002,11.879423,0.7384483010000622
17,task-1-17,vm2,0.813884,0.43604986100035603,1.249927,0.8099879510000392
38,task-1-38,vm3,0.919767,11.081767900000159,12.001522,0.91548020800019
21,task-1-21,vm2,1.02211,0.45561650699983147,1.47771,1.0181132779998734
8,task-1-8,vm1,1.13214,0.6215911360004611,1.753712,1.1287052040006529
25,task-1-25,vm2,1.249965,0.5039491790003012,1.753911,1.2458800990007148
29,task-1-29,vm2,1.477829,0.5215468779997536,1.999357,1.4736378630004765
12,task-1-12,vm1,1.75397,0.5941433359994335,2.348096,1.7502659350002432
33,task-1-33,vm2,1.754508,0.43688092499996856,2.191374,1.7502201090001108
37,task-1-37,vm2,1.999499,0.41840778900041187,2.417892,1.9952102349998313
41,task-1-41,vm2,2.191481,0.5482057819999682,2.739672,2.187183525000364
16,task-1-16,vm1,2.348243,0.5823772479998297,2.930603,2.3443456280001556
45,task-1-45,vm2,2.418005,0.438601206000385,2.856586,2.4136990799997875
49,task-1-49,vm2,2.739771,0.33992749500066566,3.079682,2.7354600990001927
53,task-1-53,vm2,2.856721,0.44676785899991955,3.303475,2.8517902820003656
