index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-1-0,vm1,0.0,1.7991580490000274,1.79914,4.579999995257822e-06
1,task-1-1,vm2,0.002372,1.4884378510000147,1.490791,2.8519999659692985e-06
2,task-1-2,vm3,0.002543,10.398384663000002,10.400925,1.665000013417739e-06
3,task-1-3,vm4,0.00268,21.666678687,21.669349,1.5509999684581999e-06
5,task-1-5,vm2,0.002817,1.7972855579999987,1.800097,1.534999967134354e-06
6,task-1-6,vm3,0.002937,10.089524917999995,10.092447,1.5240000266203424e-06
7,task-10-7,vm4,0.003115,21.56890317,21.572004,3.355999979248736e-06
10,task-1-10,vm3,0.003259,10.203258215000005,10.2065,1.4120000173534208e-06
11,task-1-11,vm4,0.003416,15.631503350999992,15.634903,1.2190000120426703e-06
14,task-1-14,vm3,0.003519,10.445317176000003,10.448817,1.218000022618071e-06
15,task-1-15,vm4,0.003615,14.46839435999999,14.47199,1.1060000133511494e-06
19,task-1-19,vm4,0.003713,14.381554606999998,14.385251,9.56000008045521e-07
23,task-1-23,vm4,0.00381,14.554186893999997,14.557981,1.0030000225924596e-06
27,task-4-27,vm4,0.003919,15.619353040999954,15.623256,1.3000000080864993e-06
31,task-1-31,vm4,0.004012,21.761304714999994,21.765306,1.0079999697154562e-06
9,task-1-9,vm2,1.490906,5.017419805999964,6.508307,1.4876367399999708
4,task-1-4,vm1,1.799384,1.8428148799999917,3.642179,1.7965678269999898
13,task-1-13,vm2,1.800394,5.016311809000001,6.816687,1.7968686209999873
8,task-1-8,vm1,3.642351,1.944406038000011,5.586743,3.6390922279999813
12,task-1-12,vm1,5.586852,1.8663743520000367,7.453216,5.583332485000028
17,task-1-17,vm2,6.508439,1.8438614809999763,8.352283,6.504724521000014
21,task-1-21,vm2,6.816828,1.7395263699999646,8.55634,6.813010157999997
16,task-1-16,vm1,7.453305,1.9275061789999768,9.380796,7.449599616
25,task-1-25,vm2,8.352401,1.7626766049999674,10.115062,8.34848510300003
29,task-1-29,vm2,8.556433,1.8443341340000075,10.400755,8.55241988399996
20,task-1-20,vm1,9.380935,1.9407878650000043,11.321705,9.377126125000018
18,task-1-18,vm3,10.092569,15.86766259999996,25.96022,10.088856463000013
33,task-1-33,vm2,10.11518,1.9239880039999662,12.039151,10.111079224000036
22,task-1-22,vm3,10.206649,15.875264198000025,26.081872,10.202823952000017
37,task-1-37,vm2,10.400969,1.7873095749999948,12.188264,10.396861377999983
26,task-8-26,vm3,10.401434,22.54513012000001,32.946558,10.397513780999986
30,task-1-30,vm3,10.448997,22.684057591999988,33.133035,10.444968321000033
24,task-1-24,vm1,11.321867,3.3181496760000186,14.639997,11.317951074000007
41,task-1-41,vm2,12.039264,6.756697348999978,18.795944,12.03514827600003
45,task-1-45,vm2,12.188387,6.813035726999999,19.001405,12.184260954000024
35,task-1-35,vm4,14.385361,10.925221485999998,25.310565,14.381257777999963
39,task-1-39,vm4,14.472118,10.915905837000025,25.388012,14.468005091000009
43,task-1-43,vm4,14.558096,10.922824063999997,25.480909,14.55397667599999
