index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm1,0.0,-1.0,300.032402,0.0
2,task-10-2,vm4,0.004346,6.40599999999904,6.409401,0.0
3,task-1-3,vm3,0.004346,0.23400000000037835,0.235511,0.0
4,task-10-4,vm3,0.004346,12.045999999998457,12.04698,0.0
7,task-10-7,vm4,0.004346,49.40599999999904,49.412826,0.0
9,task-10-9,vm3,0.004346,23.420999999998457,23.431363,0.0
10,task-1-10,vm3,0.004346,12.170999999998457,12.182234,0.0
11,task-10-11,vm2,0.00983,22.73400000000038,22.740856,0.0
13,task-10-13,vm4,0.00983,24.70300000000134,24.713064,0.0
17,task-10-17,vm4,0.00983,36.90599999999904,36.920985,0.0
18,task-1-18,vm2,0.010836,22.968000000000757,22.981915,0.0
19,task-10-19,vm4,0.010836,20.093000000000757,20.100778,0.0
22,task-10-22,vm4,0.010836,12.514999999999418,12.521572,0.0
23,task-10-23,vm4,0.011682,30.795999999998457,30.798528,0.0
27,task-10-27,vm4,0.011682,43.06200000000172,43.062966,0.0
12,task-1-12,vm3,0.235858,23.31199999999808,23.561948,0.23400000000037835
29,task-10-29,vm4,6.409401,49.18700000000172,55.596037,6.40599999999904
14,task-1-14,vm3,12.04698,11.64100000000326,23.696075,12.045999999998457
16,task-10-16,vm3,12.182234,22.735000000000582,34.918375,12.170999999998457
21,task-1-21,vm2,22.740856,0.4690000000009604,23.215509,22.73400000000038
25,task-10-25,vm2,22.981915,22.985000000000582,45.960394,22.968000000000757
20,task-1-20,vm3,23.431363,11.625,35.05295,23.420999999998457
24,task-1-24,vm3,23.561948,11.625,35.182339,23.545999999998457
26,task-1-26,vm3,23.696075,11.60899999999674,35.312289,23.687000000001717
28,task-10-28,vm3,34.918375,11.639999999999418,46.561517,34.90599999999904
1,task-1-1,vm1,300.032402,278.95300000000134,578.98724,300.03099999999904
5,task-1-5,vm1,578.98724,74.18699999999808,653.175657,578.9840000000004
6,task-1-6,vm1,653.175657,154.51600000000326,807.693925,653.1709999999985
8,task-1-8,vm1,807.693925,25.437999999998283,833.133039,807.6870000000017
15,task-1-15,vm1,833.133039,102.81200000000172,935.946617,833.125
