index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm3,0.0,11.264999999999418,11.264378,0.0
1,task-1-1,vm4,0.006737,16.84400000000096,16.85014,0.0
2,task-10-2,vm1,0.006737,-1.0,84.891943,0.0
3,task-1-3,vm4,0.006737,22.937999999998283,22.953149,0.0
6,task-1-6,vm2,0.007902,37.23500000000058,37.238622,0.0
7,task-10-7,vm3,0.007902,22.437999999998283,22.447112,0.0
8,task-1-8,vm2,0.007902,36.98500000000058,36.997572,0.0
9,task-10-9,vm4,0.008857,22.84400000000096,22.856607,0.0
10,task-1-10,vm3,0.009178,22.5779999999977,22.584962,0.0
12,task-1-12,vm3,0.009791,22.7029999999977,22.719491,0.0
13,task-10-13,vm4,0.009791,29.0,29.015762,0.0
14,task-1-14,vm4,0.010114,29.09400000000096,29.105141,0.0
19,task-10-19,vm4,0.010114,41.29699999999866,41.304813,0.0
26,task-1-26,vm4,0.010114,35.21900000000096,35.231204,0.0
27,task-10-27,vm4,0.010114,35.09400000000096,35.105204,0.0
15,task-1-15,vm3,11.265386,11.5779999999977,22.841711,11.25
17,task-10-17,vm3,22.447112,11.312000000001717,33.754887,22.437999999998283
18,task-1-18,vm3,22.585331,11.2970000000023,33.879582,22.5779999999977
20,task-1-20,vm3,22.719491,11.2970000000023,34.010236,22.7029999999977
21,task-1-21,vm3,22.841711,11.2970000000023,34.129418,22.8279999999977
23,task-10-23,vm3,33.754887,44.42199999999866,78.177837,33.75
24,task-1-24,vm3,33.879582,44.42199999999866,78.314953,33.875
25,task-10-25,vm3,34.010236,56.09400000000096,90.106685,34.0
28,task-10-28,vm3,34.129418,67.43799999999828,101.581075,34.125
11,task-10-11,vm2,36.997572,45.29699999999866,82.300524,36.98500000000058
16,task-10-16,vm2,37.238622,67.5779999999977,104.829858,37.23500000000058
22,task-10-22,vm2,82.300524,108.29599999999846,190.595716,82.28199999999924
4,task-10-4,vm1,84.891943,-1.0,384.911282,84.875
29,task-10-29,vm2,104.829858,111.2970000000023,216.127755,104.81299999999828
5,task-1-5,vm1,384.911282,-1.0,684.920757,384.90699999999924
