index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm3,0.0,11.21900000000096,11.20675,0.0
1,task-1-1,vm2,0.041002,0.26599999999962165,0.31206,0.0
2,task-10-2,vm4,0.041002,12.25,12.296207,0.0
3,task-1-3,vm1,0.041002,185.46900000000096,185.515236,0.0
4,task-10-4,vm3,0.041002,22.4220000000023,22.469717,0.0
6,task-1-6,vm3,0.041002,22.56300000000192,22.606358,0.0
7,task-10-7,vm4,0.041002,6.188000000001921,6.237123,0.0
8,task-1-8,vm3,0.041002,22.71900000000096,22.762631,0.0
9,task-10-9,vm4,0.041002,36.5470000000023,36.583367,0.0
10,task-1-10,vm2,0.041002,0.5,0.547938,0.0
11,task-10-11,vm4,0.0435,48.7970000000023,48.837108,0.0
16,task-10-16,vm4,0.0435,24.40599999999904,24.441432,0.0
22,task-10-22,vm4,0.0435,42.6720000000023,42.715571,0.0
25,task-10-25,vm4,0.0435,18.28099999999904,18.326633,0.0
27,task-10-27,vm4,0.044412,30.43800000000192,30.485532,0.0
12,task-1-12,vm2,0.31206,0.48400000000037835,0.788459,0.26599999999962165
13,task-10-13,vm2,0.547938,22.860000000000582,23.399129,0.5
15,task-1-15,vm2,0.788459,22.84400000000096,23.634881,0.75
28,task-10-28,vm4,6.237648,48.71900000000096,54.962725,6.203000000001339
17,task-10-17,vm3,11.20675,22.73399999999674,33.949507,11.1720000000023
21,task-1-21,vm3,22.469717,11.625,34.086261,22.4220000000023
29,task-10-29,vm3,22.606358,22.65599999999904,45.256801,22.56300000000192
18,task-1-18,vm2,23.399129,0.4680000000007567,23.869516,23.360000000000582
23,task-10-23,vm2,23.634881,22.68699999999808,46.325878,23.59400000000096
24,task-1-24,vm2,23.869516,22.67199999999866,46.54589,23.82800000000134
26,task-1-26,vm2,46.325878,0.4540000000015425,46.771257,46.28099999999904
5,task-1-5,vm1,185.515236,98.79699999999866,284.302533,185.46900000000096
14,task-1-14,vm1,284.302533,39.65600000000268,323.961063,284.2659999999996
19,task-10-19,vm1,323.961063,-1.0,549.480952,323.9220000000023
20,task-1-20,vm1,549.480952,-1.0,849.492966,549.4380000000019
