index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm2,0.0,54.01599999999962,54.004372,0.0
1,task-1-1,vm2,0.005192,54.23400000000038,54.247243,0.0
2,task-10-2,vm4,0.005192,6.15599999999904,6.170032,0.0
4,task-10-4,vm3,0.006117,23.90599999999904,23.919492,0.0
7,task-10-7,vm4,0.006681,12.28099999999904,12.290167,0.0
9,task-10-9,vm3,0.006681,12.03099999999904,12.040093,0.0
10,task-1-10,vm3,0.006681,24.045999999998457,24.054927,0.0
11,task-10-11,vm4,0.007695,18.57800000000134,18.580194,0.0
12,task-1-12,vm3,0.007695,0.15599999999903957,0.17046,0.0
13,task-10-13,vm4,0.007695,33.96800000000076,33.974819,0.0
17,task-10-17,vm4,0.007695,24.65599999999904,24.671517,0.0
18,task-1-18,vm1,0.007695,172.32800000000134,172.338027,0.0
19,task-10-19,vm4,0.007695,42.95300000000134,42.958019,0.0
25,task-10-25,vm4,0.007695,49.40599999999904,49.415973,0.0
27,task-10-27,vm4,0.009203,36.88999999999942,36.892579,0.0
16,task-10-16,vm3,0.17046,34.88999999999942,35.053421,0.15599999999903957
28,task-10-28,vm4,6.170032,49.35900000000038,55.530114,6.15599999999904
22,task-10-22,vm3,12.040093,34.03100000000268,46.066558,12.03099999999904
3,task-1-3,vm2,54.006372,23.843000000000757,77.855836,54.0
5,task-1-5,vm2,54.248255,23.875,78.112443,54.23400000000038
6,task-1-6,vm2,77.855836,23.687999999998283,101.544235,77.84300000000076
8,task-1-8,vm2,78.112443,23.67199999999866,101.793995,78.10900000000038
14,task-1-14,vm2,101.544235,0.5,102.044924,101.53099999999904
15,task-1-15,vm2,101.799201,0.4850000000005821,102.29645,101.79599999999846
24,task-1-24,vm2,102.049953,0.5,102.547455,102.04599999999846
29,task-10-29,vm2,102.29645,23.85900000000038,126.153995,102.28099999999904
20,task-1-20,vm1,172.338027,84.5,256.838022,172.32800000000134
21,task-1-21,vm1,256.838022,110.60900000000038,367.447419,256.82800000000134
23,task-10-23,vm1,367.447419,-1.0,419.574782,367.4370000000017
26,task-1-26,vm1,419.574782,132.31299999999828,551.890115,419.5620000000017
