index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm1,0.0,16.858999999999924,16.860413,0.0
1,task-5-1,vm2,0.012051,7.625,7.643913,0.0
2,task-8-2,vm3,0.013051,7.032000000000153,7.048788,0.0
3,task-2-3,vm4,0.013051,12.985000000000127,12.993402,0.0
5,task-3-5,vm2,0.014024,2.125,2.137725,0.0
6,task-4-6,vm3,0.014024,8.782000000000153,8.79634,0.0
7,task-4-7,vm4,0.015025,1.3130000000001019,1.33126,0.0
10,task-9-10,vm3,0.015025,17.672000000000025,17.692661,0.0
11,task-1-11,vm4,0.016023,6.282000000000153,6.29037,0.0
14,task-1-14,vm3,0.016023,8.860000000000127,8.875856,0.0
15,task-8-15,vm4,0.017024,5.188000000000102,5.200718,0.0
19,task-10-19,vm4,0.017024,12.719000000000051,12.726749,0.0
23,task-2-23,vm4,0.018029,6.532000000000153,6.541494,0.0
27,task-4-27,vm4,0.018029,6.1720000000000255,6.181778,0.0
31,task-1-31,vm4,0.019025,6.657000000000153,6.668648,0.0
35,task-8-35,vm4,1.33126,15.530999999999949,16.861417,1.3130000000001019
9,task-3-9,vm2,2.137725,7.4529999999999745,9.593227,2.125
39,task-2-39,vm4,5.201896,11.983999999999924,17.187359,5.188000000000102
43,task-6-43,vm4,6.18278,13.155999999999949,19.34155,6.1720000000000255
47,task-9-47,vm4,6.291383,18.04599999999982,24.339526,6.282000000000153
18,task-6-18,vm3,7.048788,14.670999999999822,21.7212,7.032000000000153
13,task-9-13,vm2,7.644913,21.266000000000076,28.900464,7.625
22,task-8-22,vm3,8.797334,19.92099999999982,28.710956,8.782000000000153
26,task-4-26,vm3,8.875856,21.625,30.491654,8.860000000000127
17,task-5-17,vm2,9.594228,25.266000000000076,34.854577,9.577999999999975
4,task-10-4,vm1,16.861417,-1.0,48.172337,16.84400000000005
30,task-9-30,vm3,17.692661,21.625,39.316104,17.672000000000025
34,task-1-34,vm3,21.7212,17.688000000000102,39.410789,21.702999999999975
38,task-6-38,vm3,28.711299,14.641000000000076,43.363627,28.702999999999975
21,task-5-21,vm2,28.900464,11.875,40.782908,28.891000000000076
42,task-5-42,vm3,30.491654,15.608999999999924,46.115848,30.485000000000127
25,task-3-25,vm2,34.856578,8.094000000000051,42.951822,34.84400000000005
46,task-4-46,vm3,39.317117,8.577999999999975,47.888608,39.297000000000025
29,task-3-29,vm2,40.782908,4.311999999999898,45.088737,40.766000000000076
33,task-9-33,vm2,42.951822,20.875,63.835096,42.9380000000001
37,task-5-37,vm2,45.090735,24.5,69.592146,45.077999999999975
8,task-7-8,vm1,48.172337,89.35899999999992,137.524331,48.15700000000015
41,task-4-41,vm2,63.835096,9.514999999999873,73.339861,63.8130000000001
45,task-3-45,vm2,69.592442,5.844000000000051,75.435377,69.57799999999997
49,task-7-49,vm2,73.339861,41.297000000000025,114.63878,73.32799999999997
12,task-7-12,vm1,137.525328,32.8119999999999,170.345382,137.51600000000008
16,task-2-16,vm1,170.345382,19.891000000000076,190.232523,170.32799999999997
20,task-6-20,vm1,190.233543,38.422000000000025,228.659986,190.21900000000005
24,task-10-24,vm1,228.659986,-1.0,264.191458,228.64100000000008
28,task-7-28,vm1,264.191458,70.61000000000013,334.788671,264.172
32,task-7-32,vm1,334.788671,29.717999999999847,364.515381,334.78200000000015
36,task-2-36,vm1,364.515381,44.98500000000013,409.494706,364.5
40,task-3-40,vm1,409.494706,18.561999999999898,428.058967,409.4850000000001
44,task-1-44,vm1,428.059966,3.75,431.815765,428.047
48,task-6-48,vm1,431.815765,21.452999999999975,453.270407,431.797
