index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm1,0.0,86.3130000000001,86.317498,0.0
1,task-5-1,vm2,0.006928,64.10900000000038,64.127061,0.0
2,task-8-2,vm3,0.006928,78.54700000000048,78.568433,0.0
3,task-2-3,vm4,0.006928,101.96800000000076,101.976964,0.0
5,task-3-5,vm2,0.008274,58.42200000000048,58.435702,0.0
6,task-4-6,vm3,0.008274,62.17200000000048,62.186718,0.0
7,task-4-7,vm4,0.008274,101.64000000000124,101.65548,0.0
10,task-9-10,vm3,0.009451,70.9369999999999,70.943941,0.0
11,task-1-11,vm4,0.009451,102.0,102.021069,0.0
14,task-1-14,vm3,0.009451,60.29700000000048,60.305407,0.0
15,task-8-15,vm4,0.009451,100.65600000000086,100.669328,0.0
19,task-10-19,vm4,0.010617,108.375,108.385894,0.0
23,task-2-23,vm4,0.010617,102.26500000000124,102.27835,0.0
27,task-4-27,vm4,0.010617,109.375,109.383947,0.0
31,task-1-31,vm4,0.011911,102.40600000000086,102.421051,0.0
9,task-3-9,vm2,58.435702,75.53100000000086,133.960283,58.42200000000048
18,task-6-18,vm3,60.305407,75.46800000000076,135.777711,60.29700000000048
22,task-8-22,vm3,62.186718,80.63999999999942,142.828448,62.17200000000048
13,task-9-13,vm2,64.127061,87.78100000000086,151.900638,64.10900000000038
26,task-4-26,vm3,70.944944,73.625,144.578405,70.9369999999999
30,task-9-30,vm3,78.568433,74.88999999999942,153.448358,78.54700000000048
4,task-10-4,vm1,86.317498,-1.0,166.263828,86.29700000000048
35,task-8-35,vm4,100.669328,72.26599999999962,172.940935,100.65600000000086
39,task-2-39,vm4,101.656582,71.28199999999924,172.943073,101.64000000000124
43,task-6-43,vm4,101.976964,72.86000000000058,174.834481,101.96800000000076
47,task-9-47,vm4,102.021069,79.4369999999999,181.450917,102.0
17,task-5-17,vm2,133.960283,82.40599999999904,216.371121,133.95300000000134
34,task-1-34,vm3,135.777711,57.23499999999876,193.012393,135.76500000000124
38,task-6-38,vm3,142.828448,54.42200000000048,197.255639,142.8119999999999
42,task-5-42,vm3,144.579399,55.625,200.205239,144.5619999999999
21,task-5-21,vm2,151.900638,69.875,221.786101,151.89000000000124
46,task-4-46,vm3,153.448358,48.73500000000058,202.187529,153.4369999999999
8,task-7-8,vm1,166.263828,45.32800000000134,211.599278,166.25
12,task-7-12,vm1,211.599278,77.32799999999952,288.924327,211.57800000000134
25,task-3-25,vm2,216.372125,31.625,247.990905,216.35900000000038
29,task-3-29,vm2,221.787101,28.07799999999952,249.861227,221.76500000000124
33,task-9-33,vm2,247.990905,36.89099999999962,284.894398,247.98400000000038
37,task-5-37,vm2,249.861227,40.29700000000048,290.151959,249.84300000000076
41,task-4-41,vm2,284.895401,11.061999999999898,295.950749,284.875
16,task-2-16,vm1,288.924327,18.82799999999952,307.745062,288.90600000000086
45,task-3-45,vm2,290.152956,7.656999999999243,297.803076,290.14000000000124
49,task-7-49,vm2,295.952216,15.453000000001339,311.40179,295.9369999999999
20,task-6-20,vm1,307.746056,42.125,349.870785,307.7340000000004
24,task-10-24,vm1,349.870785,-1.0,422.729291,349.8590000000004
28,task-7-28,vm1,422.729291,49.95399999999972,472.692218,422.71800000000076
32,task-7-32,vm1,472.692218,24.968000000000757,497.649617,472.6720000000005
36,task-2-36,vm1,497.649617,12.0,509.648574,497.64000000000124
40,task-3-40,vm1,509.648574,5.156999999999243,514.816723,509.64000000000124
44,task-1-44,vm1,514.816723,1.125,515.930941,514.7970000000005
48,task-6-48,vm1,515.930941,14.406000000000859,530.337286,515.9220000000005
