index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm1,0.0,55.4380000000001,55.430519,0.0
1,task-5-1,vm2,0.005998,70.63999999999942,70.64797,0.0
2,task-8-2,vm3,0.006998,66.71799999999985,66.728098,0.0
3,task-2-3,vm4,0.006998,123.07799999999952,123.082547,0.0
5,task-3-5,vm2,0.007999,72.84299999999985,72.84974,0.0
6,task-4-6,vm3,0.007999,68.53099999999995,68.536237,0.0
7,task-4-7,vm4,0.007999,124.21799999999985,124.225103,0.0
10,task-9-10,vm3,0.009306,77.625,77.640387,0.0
11,task-1-11,vm4,0.009306,134.5,134.515193,0.0
14,task-1-14,vm3,0.009306,68.59299999999985,68.602178,0.0
15,task-8-15,vm4,0.010305,134.35899999999947,134.369898,0.0
19,task-10-19,vm4,0.010305,130.45299999999952,130.463975,0.0
23,task-2-23,vm4,0.010305,134.70299999999952,134.720177,0.0
27,task-4-27,vm4,0.010305,135.9369999999999,135.946944,0.0
31,task-1-31,vm4,0.011305,134.8119999999999,134.820148,0.0
4,task-10-4,vm1,55.431513,-1.0,303.88672,55.42199999999957
18,task-6-18,vm3,66.728098,100.34400000000005,167.072411,66.71799999999985
22,task-8-22,vm3,68.536237,105.625,174.169034,68.53099999999995
26,task-4-26,vm3,68.603178,107.54699999999957,176.145744,68.59299999999985
9,task-3-9,vm2,70.648971,80.34400000000005,150.990007,70.63999999999942
13,task-9-13,vm2,72.84974,96.17199999999957,169.026478,72.84299999999985
30,task-9-30,vm3,77.640387,107.59299999999985,185.222619,77.625
35,task-8-35,vm4,123.083548,108.625,231.716285,123.07799999999952
39,task-2-39,vm4,124.225103,107.79699999999957,232.032092,124.21799999999985
43,task-6-43,vm4,130.464977,103.79700000000048,234.252955,130.45299999999952
47,task-9-47,vm4,134.369898,104.79700000000048,239.167065,134.35899999999947
17,task-5-17,vm2,150.990513,79.625,230.616501,150.98399999999947
34,task-1-34,vm3,167.073409,69.48499999999967,236.553582,167.0619999999999
21,task-5-21,vm2,169.026478,67.125,236.147602,169.01499999999942
38,task-6-38,vm3,174.169034,66.59400000000005,240.757523,174.15599999999995
42,task-5-42,vm3,176.146747,67.57800000000043,243.724278,176.13999999999942
46,task-4-46,vm3,185.222619,60.48499999999967,245.707717,185.21799999999985
25,task-3-25,vm2,230.617519,68.76600000000053,299.392049,230.60899999999947
29,task-3-29,vm2,236.147602,64.8130000000001,300.960464,236.13999999999942
33,task-9-33,vm2,299.393079,30.467999999999847,329.854176,299.375
37,task-5-37,vm2,300.961455,34.6869999999999,335.652273,300.9529999999995
8,task-7-8,vm1,303.88672,-1.0,574.531617,303.875
41,task-4-41,vm2,329.854176,9.390999999999622,339.238124,329.84299999999985
45,task-3-45,vm2,335.652273,5.766000000000531,341.419317,335.6399999999994
49,task-7-49,vm2,339.238124,13.234000000000378,352.474476,339.23399999999947
12,task-7-12,vm1,574.532619,164.23499999999967,738.759109,574.5149999999994
16,task-2-16,vm1,738.759109,33.03100000000086,771.7952,738.7499999999991
20,task-6-20,vm1,771.796195,69.84399999999914,841.631274,771.781
24,task-10-24,vm1,841.631274,-1.0,881.591018,841.6249999999991
28,task-7-28,vm1,881.591018,93.73399999999856,975.328704,881.5780000000004
32,task-7-32,vm1,975.328704,22.063000000000102,997.38424,975.311999999999
36,task-2-36,vm1,997.38424,12.140000000001237,1009.524373,997.3749999999991
40,task-3-40,vm1,1009.524373,5.875,1015.408348,1009.5150000000003
44,task-1-44,vm1,1015.408348,1.609999999998763,1017.018095,1015.3900000000003
48,task-6-48,vm1,1017.019617,15.156999999999243,1032.176915,1017.0150000000003
