index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm4,0.0,41.85900000000038,41.868687,0.0
1,task-5-1,vm3,0.049904,23.342999999999847,23.396198,0.0
2,task-8-2,vm4,0.050976,45.8119999999999,45.859971,0.0
3,task-2-3,vm2,0.050976,32.51499999999942,32.576082,0.0
4,task-10-4,vm4,0.050976,52.0619999999999,52.114826,0.0
5,task-3-5,vm2,0.051975,31.57799999999952,31.636731,0.0
6,task-4-6,vm3,0.051975,26.967999999999847,27.017894,0.0
7,task-4-7,vm3,0.051975,25.23399999999947,25.28125,0.0
8,task-7-8,vm3,0.052997,20.514999999999418,20.574775,0.0
9,task-3-9,vm1,0.052997,11.389999999999418,11.449816,0.0
10,task-9-10,vm4,0.052997,57.07799999999952,57.12543,0.0
13,task-9-13,vm4,0.052997,68.42199999999957,68.479022,0.0
19,task-10-19,vm4,0.054311,78.48399999999947,78.541089,0.0
22,task-8-22,vm4,0.054311,72.34299999999985,72.400264,0.0
24,task-10-24,vm4,0.054311,63.54699999999957,63.596448,0.0
14,task-1-14,vm1,11.449816,124.89100000000053,136.333434,11.389999999999418
15,task-8-15,vm3,20.574775,68.39100000000053,88.95493,20.514999999999418
20,task-6-20,vm3,23.39719,69.67199999999957,93.063935,23.342999999999847
21,task-5-21,vm3,25.28125,70.53099999999995,95.818335,25.23399999999947
27,task-4-27,vm3,27.017894,70.625,97.65351,26.967999999999847
11,task-1-11,vm2,31.636731,46.29700000000048,77.925873,31.57799999999952
12,task-7-12,vm2,32.576082,57.1880000000001,89.758408,32.51499999999942
30,task-9-30,vm4,41.868687,103.25,145.113882,41.8119999999999
35,task-8-35,vm4,45.859971,103.25,149.119449,45.8119999999999
41,task-4-41,vm4,52.114826,130.82799999999952,182.937967,52.0619999999999
42,task-5-42,vm4,57.12543,128.0619999999999,185.196986,57.07799999999952
45,task-3-45,vm4,63.596448,122.15599999999995,185.754959,63.54699999999957
46,task-4-46,vm4,68.479022,118.25,186.730317,68.42199999999957
47,task-9-47,vm4,72.400264,119.59400000000005,191.987073,72.34299999999985
18,task-6-18,vm2,77.925873,103.48399999999947,181.406378,77.875
49,task-7-49,vm4,78.541089,116.10900000000038,194.644433,78.48399999999947
28,task-7-28,vm3,88.955926,105.78099999999995,194.743478,88.90599999999995
26,task-4-26,vm2,89.759401,95.25,185.008035,89.70299999999952
33,task-9-33,vm3,93.063935,110.70300000000043,203.77857,93.01499999999942
40,task-3-40,vm3,95.819332,109.09400000000005,204.910368,95.76499999999942
43,task-6-43,vm3,97.65351,111.20399999999972,208.854499,97.59299999999985
16,task-2-16,vm1,136.333434,289.4369999999999,425.769755,136.28099999999995
31,task-1-31,vm2,181.406378,59.4380000000001,240.845571,181.35899999999947
32,task-7-32,vm2,185.008035,66.67200000000048,251.672605,184.95299999999952
48,task-6-48,vm3,194.743478,59.60999999999967,254.350825,194.6869999999999
38,task-6-38,vm2,240.846572,71.96799999999985,312.81375,240.79699999999957
17,task-5-17,vm1,425.77075,205.42199999999957,631.185645,425.71799999999985
23,task-2-23,vm1,631.185645,113.92199999999957,745.115217,631.1399999999994
25,task-3-25,vm1,745.115217,34.95300000000134,780.063096,745.061999999999
29,task-3-29,vm1,780.063096,69.9380000000001,850.008247,780.0150000000003
34,task-1-34,vm1,850.008247,108.875,958.875711,849.9530000000004
36,task-2-36,vm1,958.875711,22.28099999999904,981.163268,958.8280000000004
37,task-5-37,vm1,981.163268,30.23400000000038,1011.399641,981.1089999999995
39,task-2-39,vm1,1011.399641,3.9689999999991414,1015.372954,1011.3429999999998
44,task-1-44,vm1,1015.373962,4.78099999999904,1020.156131,1015.3280000000004
