index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm4,0.0,77.60344293900016,77.603427,8.96500023372937e-06
1,task-5-1,vm3,0.005052,67.48654694299967,67.491581,6.702000064251479e-06
2,task-8-2,vm4,0.005442,75.55036070799997,75.555783,3.418999767745845e-06
3,task-2-3,vm2,0.005709,45.77551968800071,45.781212,3.5709999792743474e-06
4,task-10-4,vm4,0.005976,83.76443221200043,83.770395,3.3019996408256702e-06
5,task-3-5,vm2,0.006211,44.61736775500049,44.623566,3.50600021192804e-06
6,task-4-6,vm3,0.006463,69.21167699899979,69.218125,3.219999598513823e-06
7,task-4-7,vm3,0.006717,59.58221419900019,59.588912,6.0469992604339495e-06
8,task-7-8,vm3,0.007014,64.92771928599996,64.934721,2.8149997888249345e-06
9,task-3-9,vm1,0.007221,61.55554233099974,61.562746,2.8329995984677225e-06
10,task-9-10,vm4,0.00752,104.59105487899978,104.598557,2.5039998945430852e-06
13,task-9-13,vm4,0.007743,109.27725417599959,109.284979,2.574999598436989e-06
19,task-10-19,vm4,0.007988,93.59309940100047,93.601069,2.3850006982684135e-06
22,task-8-22,vm4,0.008193,87.62999355000011,87.638167,2.1790001483168453e-06
24,task-10-24,vm4,0.008399,99.55673170200043,99.565111,2.406999556114897e-06
11,task-1-11,vm2,44.62366,16.39568098899963,61.019326,44.61594335500013
12,task-7-12,vm2,45.78133,25.816865062999568,71.598178,45.773596392999934
15,task-8-15,vm3,59.589049,41.31523105799988,100.904272,59.58108588200048
18,task-6-18,vm2,61.019434,49.76085071399939,110.780265,61.01145296999948
14,task-1-14,vm1,61.562892,28.423017025000263,89.985891,61.55493996600035
20,task-6-20,vm3,64.934821,40.14102376400024,105.075833,64.92663958699995
21,task-5-21,vm3,67.491719,40.46667953499946,107.958383,67.4835271109996
27,task-4-27,vm3,69.218235,40.55591372900017,109.774137,69.2096466439998
26,task-4-26,vm2,71.598369,42.675779634999344,114.274131,71.58978390700031
30,task-9-30,vm4,75.555932,72.54303965300005,148.098954,75.54732690299988
35,task-8-35,vm4,77.603535,74.3675136110005,151.971024,77.5949121499998
41,task-4-41,vm4,83.770474,75.67948185600017,159.449937,83.7618243400002
42,task-5-42,vm4,87.638302,73.3170175790001,160.955314,87.62964489099977
16,task-2-16,vm1,89.986022,45.0769958410001,135.063003,89.97804712200013
45,task-3-45,vm4,93.601204,67.99269321699921,161.593844,93.5925323829997
46,task-4-46,vm4,99.565251,62.9328489870004,162.498082,99.5565777920001
28,task-7-28,vm3,100.904329,19.35532574700028,120.259643,100.895742918
47,task-9-47,vm4,104.598687,62.7624904839995,167.36116,104.59000779100006
33,task-9-33,vm3,105.07594,24.522708439999406,129.598629,105.06732358699992
40,task-3-40,vm3,107.958493,22.708618048999597,130.667094,107.94984834200022
49,task-7-49,vm4,109.2851,61.02420200799952,170.309283,109.27642164499957
43,task-6-43,vm3,109.774206,24.83369616500022,134.607886,109.76555245100008
31,task-1-31,vm2,110.780391,25.56078984800024,136.341173,110.77178282600016
32,task-7-32,vm2,114.274246,32.75532069000019,147.029549,114.26563420799994
48,task-6-48,vm3,120.259725,18.708660452000004,138.968368,120.25105294199966
17,task-5-17,vm1,135.063115,18.11424445600005,153.177345,135.05513542500012
38,task-6-38,vm2,136.341218,29.606754698999794,165.947959,136.3325896360002
23,task-2-23,vm1,153.177442,23.242507988000398,176.419931,153.16905237100036
25,task-3-25,vm1,176.420288,68.60789134799961,245.028159,176.41169092200016
29,task-3-29,vm1,245.028276,27.782404457000666,272.810663,245.01967724599945
34,task-1-34,vm1,272.810785,22.30708196700016,295.117838,272.8021626440004
36,task-2-36,vm1,295.117942,3.8710858269996606,298.98901,295.1093171500006
37,task-5-37,vm1,298.989131,15.778788789000828,314.767901,298.98050063699975
39,task-2-39,vm1,314.768027,3.3688598620001358,318.136838,314.75938452599985
44,task-1-44,vm1,318.137001,18.395712984000056,336.532696,318.1283343320001
