index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm4,0.0,22.641000000000076,22.636005,0.0
1,task-5-1,vm3,0.010025,27.608999999999924,27.6245,0.0
2,task-8-2,vm4,0.011003,12.563000000000102,12.57591,0.0
3,task-2-3,vm1,0.011003,20.125,20.13727,0.0
4,task-10-4,vm3,0.011999,11.077999999999975,11.092293,0.0
5,task-3-5,vm2,0.011999,5.641000000000076,5.643399,0.0
6,task-4-6,vm2,0.011999,3.688000000000102,3.70349,0.0
7,task-4-7,vm4,0.013002,19.827999999999975,19.836147,0.0
8,task-7-8,vm4,0.013002,8.719000000000051,8.736397,0.0
9,task-3-9,vm4,0.013999,20.422000000000025,20.436224,0.0
11,task-1-11,vm4,0.013999,18.21900000000005,18.226958,0.0
13,task-9-13,vm4,0.015,18.21900000000005,18.225957,0.0
15,task-8-15,vm4,0.015,4.280999999999949,4.293831,0.0
17,task-5-17,vm3,0.015999,24.813000000000102,24.827864,0.0
19,task-10-19,vm3,0.015999,22.063000000000102,22.067307,0.0
12,task-7-12,vm2,3.704488,12.842999999999847,16.54688,3.688000000000102
16,task-2-16,vm4,4.29483,18.625,22.917611,4.280999999999949
14,task-1-14,vm2,5.643399,11.092999999999847,16.749344,5.641000000000076
18,task-6-18,vm4,8.736397,16.389999999999873,25.127217,8.719000000000051
22,task-8-22,vm3,11.092293,23.610000000000127,34.692045,11.077999999999975
20,task-6-20,vm4,12.57591,30.686999999999898,43.261973,12.563000000000102
27,task-4-27,vm2,16.547878,12.985000000000127,29.526789,16.53099999999995
29,task-3-29,vm2,16.749344,14.782000000000153,31.525328,16.733999999999924
21,task-5-21,vm4,18.226958,27.186999999999898,45.422516,18.21900000000005
25,task-3-25,vm4,18.227957,25.608999999999924,43.845991,18.21900000000005
26,task-4-26,vm4,19.836147,66.07799999999997,85.921794,19.827999999999975
10,task-9-10,vm1,20.13727,-1.0,134.048561,20.125
28,task-7-28,vm4,20.436224,68.625,89.050483,20.422000000000025
23,task-2-23,vm3,22.067307,44.04599999999982,66.115689,22.063000000000102
30,task-9-30,vm4,22.636005,71.29700000000003,93.927906,22.625
31,task-1-31,vm4,22.917611,71.09400000000005,94.005708,22.90599999999995
24,task-10-24,vm3,24.827864,52.577999999999975,77.406953,24.813000000000102
32,task-7-32,vm4,25.128344,71.85899999999992,96.998245,25.125
39,task-2-39,vm3,27.625086,50.25,77.876426,27.608999999999924
33,task-9-33,vm2,29.526789,41.6869999999999,71.218517,29.516000000000076
38,task-6-38,vm2,31.525328,47.875,79.407797,31.516000000000076
42,task-5-42,vm3,34.692045,46.01499999999987,80.714486,34.6880000000001
34,task-1-34,vm4,43.262976,85.14100000000008,128.407323,43.25
35,task-8-35,vm4,43.845991,88.54700000000003,132.382731,43.827999999999975
36,task-2-36,vm4,45.422516,87.25,132.664734,45.40599999999995
46,task-4-46,vm3,66.115689,49.797000000000025,115.918829,66.10899999999992
41,task-4-41,vm2,71.218517,34.40599999999995,105.615169,71.20299999999997
45,task-3-45,vm2,79.408798,28.422000000000025,107.840894,79.40599999999995
37,task-5-37,vm4,85.921794,70.6880000000001,156.601843,85.90599999999995
40,task-3-40,vm4,89.051478,68.125,157.178914,89.04700000000003
44,task-1-44,vm4,93.928904,63.358999999999924,157.289214,93.92200000000003
47,task-9-47,vm4,94.005708,69.21900000000005,163.234453,94.0
48,task-6-48,vm4,96.999245,68.4380000000001,165.434723,96.98399999999992
49,task-7-49,vm4,128.407323,51.172000000000025,179.579853,128.39100000000008
43,task-6-43,vm1,134.049653,23.547000000000025,157.596234,134.03099999999995
