index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm1,0.0,-1.0,251.38711,0.0
1,task-5-1,vm3,0.007893,60.39099999999962,60.407871,0.0
2,task-8-2,vm2,0.007893,76.25,76.265153,0.0
3,task-2-3,vm3,0.007893,66.125,66.143559,0.0
4,task-10-4,vm4,0.009073,47.5630000000001,47.566836,0.0
7,task-4-7,vm3,0.009073,68.11000000000058,68.12425,0.0
8,task-7-8,vm3,0.009073,65.65699999999924,65.667232,0.0
10,task-9-10,vm4,0.010131,41.53199999999924,41.535948,0.0
13,task-9-13,vm4,0.010131,54.9380000000001,54.943149,0.0
15,task-8-15,vm4,0.010131,68.0,68.009716,0.0
17,task-5-17,vm4,0.01121,57.89099999999962,57.901353,0.0
18,task-6-18,vm4,0.01121,49.9380000000001,49.950525,0.0
19,task-10-19,vm4,0.01121,63.95399999999972,63.971151,0.0
21,task-5-21,vm4,0.01121,56.26599999999962,56.280271,0.0
30,task-9-30,vm2,0.012361,94.14099999999962,94.15668,0.0
24,task-10-24,vm4,41.53722,82.35900000000038,123.906825,41.53199999999924
25,task-3-25,vm4,47.566836,77.60900000000038,125.190636,47.5630000000001
26,task-4-26,vm4,49.950525,75.54700000000048,125.49637,49.9380000000001
28,task-7-28,vm4,54.943149,73.53099999999904,128.477637,54.9380000000001
29,task-3-29,vm4,56.280271,72.79700000000048,129.079669,56.26599999999962
33,task-9-33,vm4,57.901353,76.14099999999962,134.03898,57.89099999999962
12,task-7-12,vm3,60.408871,78.98400000000038,139.390741,60.39099999999962
38,task-6-38,vm4,63.971151,88.85900000000038,152.824597,63.95399999999972
14,task-1-14,vm3,65.667232,73.8119999999999,139.480023,65.65699999999924
20,task-6-20,vm3,66.143559,77.46899999999914,143.611397,66.125
43,task-6-43,vm4,68.009716,87.0630000000001,155.077384,68.0
22,task-8-22,vm3,68.12425,82.46899999999914,150.593351,68.11000000000058
39,task-2-39,vm2,76.265153,135.32899999999972,211.595737,76.25
47,task-9-47,vm2,94.15668,135.82799999999952,229.973119,94.14099999999962
45,task-3-45,vm4,123.906825,52.71900000000096,176.617546,123.89099999999962
46,task-4-46,vm4,125.190636,52.53199999999924,177.71519,125.17200000000048
49,task-7-49,vm4,125.497368,57.07799999999952,182.567628,125.48500000000058
27,task-4-27,vm3,139.390741,46.40699999999924,185.799434,139.375
32,task-7-32,vm3,139.480023,53.09400000000096,192.57216,139.46899999999914
34,task-1-34,vm3,143.612401,48.96900000000096,192.575868,143.59399999999914
35,task-8-35,vm3,150.594352,48.1869999999999,198.776919,150.57899999999972
37,task-5-37,vm3,185.799434,57.35900000000038,243.148349,185.78199999999924
42,task-5-42,vm3,192.57316,53.46899999999914,246.045814,192.5630000000001
44,task-1-44,vm3,192.577867,53.60900000000038,246.181968,192.5630000000001
48,task-6-48,vm3,198.776919,51.79700000000048,250.569597,198.76599999999962
5,task-3-5,vm1,251.38711,-1.0,551.401735,251.375
6,task-4-6,vm1,551.401735,113.375,664.773932,551.3909999999996
9,task-3-9,vm1,664.773932,93.39099999999962,758.168551,664.7659999999996
11,task-1-11,vm1,758.169635,58.09300000000076,816.261808,758.1569999999992
16,task-2-16,vm1,816.261808,33.64099999999962,849.896378,816.25
23,task-2-23,vm1,849.896378,122.9380000000001,972.835227,849.8909999999996
31,task-1-31,vm1,972.835227,82.07799999999952,1054.917119,972.8289999999997
36,task-2-36,vm1,1054.917119,102.98400000000038,1157.90768,1054.9069999999992
40,task-3-40,vm1,1157.90873,69.59400000000096,1227.495334,1157.8909999999996
41,task-4-41,vm1,1227.496359,61.46899999999914,1288.967952,1227.4850000000006
