index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-1-0,vm2,0.0,17.563397629999997,17.563383,4.979999999932261e-06
1,task-1-1,vm2,0.002591,17.336378826999976,17.338947,3.486999986535011e-06
2,task-1-2,vm3,0.002798,1.0105264590000047,1.013293,1.9950000194057793e-06
4,task-1-4,vm4,0.002942,30.161885430999973,30.16481,1.6420000008565694e-06
5,task-1-5,vm4,0.003079,30.45553891,30.458599,1.5230000087740336e-06
7,task-10-7,vm4,0.003199,30.003319526000013,30.006493,3.2000000089738023e-06
8,task-1-8,vm3,0.003372,1.3845019900000182,1.387851,1.3629999955355743e-06
9,task-1-9,vm3,0.003492,1.2626393669999914,1.266115,1.5280000127404492e-06
10,task-1-10,vm4,0.003653,30.076895468999993,30.080533,1.3530000160244526e-06
11,task-1-11,vm4,0.003752,30.35972165299998,30.363461,1.1129999961667636e-06
16,task-1-16,vm3,0.003856,1.133027124999984,1.136864,1.0180000060699967e-06
17,task-1-17,vm4,0.003946,30.251521338000003,30.255451,1.1249999829487933e-06
19,task-1-19,vm4,0.004041,30.557493569000002,30.561516,9.500000146545062e-07
20,task-1-20,vm1,0.004129,1.1191535220000048,1.123267,1.4199999895936344e-06
27,task-4-27,vm4,0.004236,31.639625349,31.64385,1.0869999869100866e-06
25,task-1-25,vm3,1.013428,19.106428308000005,20.119836,1.009187824999998
22,task-1-22,vm1,1.123424,2.0528658970000038,3.176275,1.119185050999988
34,task-6-34,vm3,1.137027,22.828522891999995,23.965531,1.132662124999996
35,task-1-35,vm3,1.26626,22.807573563999995,24.073813,1.2619002019999925
38,task-1-38,vm3,1.388015,22.812602943,24.200599,1.3836515159999863
52,task-1-52,vm1,3.176509,1.8430329690000065,5.019531,3.1715476699999954
105,task-1-105,vm1,5.019603,1.8858444640000016,6.905431,5.014568552999975
107,task-10-107,vm1,6.905546,-1.0,39.332461,6.900503132000011
3,task-1-3,vm2,17.339117,1.9164773159999982,19.255576,17.336172380999983
