index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-1-0,vm3,0.0,9.346251715000108,9.346235,4.874000296695158e-06
1,task-1-1,vm4,0.00249,30.477387633000035,30.479861,2.9149996407795697e-06
2,task-1-2,vm1,0.002671,-1.0,301.524975,2.0229999790899456e-06
3,task-1-3,vm2,0.002807,19.39878857399981,19.401581,1.5320001693908125e-06
4,task-1-4,vm2,0.002932,19.135673322000002,19.138589,1.5260002328432165e-06
5,task-1-5,vm4,0.003046,30.478154872999767,30.481199,1.5289997463696636e-06
7,task-10-7,vm4,0.003228,36.9745175500002,36.977733,3.1740000849822536e-06
13,task-1-13,vm4,0.003382,30.592434760999822,30.595813,1.4079996617510915e-06
15,task-1-15,vm4,0.003541,30.477562527999908,30.4811,1.2069995136698708e-06
16,task-1-16,vm4,0.003644,30.592014088000724,30.595642,1.1760002962546423e-06
19,task-1-19,vm4,0.003745,30.47630124999978,30.480043,9.429995770915411e-07
20,task-1-20,vm4,0.003835,30.47745134899924,30.481284,1.2049995348206721e-06
23,task-1-23,vm3,0.00393,9.916069607999816,9.919984,1.2680002328124829e-06
42,task-1-42,vm3,0.004052,9.827522591999696,9.831553,1.1009997251676396e-06
43,task-1-43,vm3,0.004142,9.91604794200066,9.920187,1.151000105892308e-06
44,task-1-44,vm3,9.346343,13.224565729999995,22.570896,9.342113347000122
45,task-1-45,vm3,9.831707,12.739356878999388,22.571061,9.827470817000176
56,task-9-56,vm3,9.920238,22.312251952000224,32.23248,9.915384877999713
70,task-1-70,vm3,9.920725,12.679131024999151,22.599841,9.915846372000487
6,task-1-6,vm2,19.138723,49.071345968999594,68.210051,19.135497837999537
8,task-1-8,vm2,19.401678,48.808559275000334,68.210234,19.398311922000175
101,task-1-101,vm3,22.571113,20.46126565600025,43.032366,22.56618230999993
106,task-1-106,vm3,22.571511,20.46100021500024,43.032509,22.56657773400002
107,task-10-107,vm3,22.599959,28.99230154199995,51.592244,22.5950217110003
24,task-1-24,vm4,30.480244,16.05470167599924,46.53493,30.47621806799998
25,task-1-25,vm4,30.480722,16.056450430999575,46.537165,30.47669059599957
26,task-8-26,vm4,30.481626,19.643208213000435,50.124824,30.4775936420001
27,task-4-27,vm4,30.481955,16.08634485099992,46.568284,30.477920120999443
30,task-1-30,vm4,30.482233,19.663506365999638,50.145723,30.478191266000067
31,task-1-31,vm4,30.596003,19.845582776999436,50.441576,30.591957503999765
32,task-1-32,vm4,30.596578,19.842845099999977,50.439402,30.592529040000045
108,task-1-108,vm3,32.232549,20.603801422999823,52.83633,32.227614252999956
33,task-1-33,vm4,36.977917,15.860393587000544,52.8383,36.973850588999994
119,task-1-119,vm3,43.032551,10.81963844099937,53.852185,43.02759770800003
134,task-1-134,vm3,43.033026,10.818938596000407,53.851949,43.028028880999955
34,task-6-34,vm4,46.535978,27.941514662999907,74.477471,46.53191089500069
35,task-1-35,vm4,46.537466,26.41581213900008,72.953263,46.533412700000554
36,task-5-36,vm4,46.56841,30.119500794000487,76.687893,46.564356980999946
37,task-1-37,vm4,50.124876,26.86399784599962,76.988858,50.12083124400033
38,task-1-38,vm4,50.145829,26.682478604000607,76.828294,50.1417753679998
40,task-1-40,vm4,50.440551,26.65415916799975,77.094692,50.436483192000196
41,task-1-41,vm4,50.442053,26.653640810999605,77.095684,50.43799030300033
135,task-6-135,vm3,51.59236,6.506039930999577,58.098382,51.58737681099956
141,task-1-141,vm3,52.837214,5.909464958999706,58.746657,52.83221397200032
46,task-1-46,vm4,52.838622,24.293352353000046,77.131961,52.83437901899924
144,task-1-144,vm3,53.852255,6.436054777000209,60.288293,53.84725715600052
157,task-1-157,vm3,53.852961,6.564403966999635,60.417346,53.847924660999524
158,task-1-158,vm3,58.098498,2.568474126000183,60.666962,58.093470183000136
162,task-1-162,vm3,58.746794,4.525443045000429,63.272216,58.74175691799974
164,task-1-164,vm3,60.288417,8.140102186999684,68.428504,60.28337935700074
169,task-1-169,vm3,60.417487,8.118873696000264,68.536343,60.41243991200008
171,task-1-171,vm3,60.667033,8.166466489000413,68.833484,60.6619939279999
172,task-1-172,vm3,63.272357,6.022818004999863,69.295155,63.26730612799929
10,task-1-10,vm2,68.21028,0.5687585850000687,68.779004,68.20690469600049
12,task-1-12,vm2,68.210807,0.7386060329999964,68.949394,68.20742329799941
205,task-1-205,vm3,68.428595,2.371523699000136,70.800105,68.42349748099969
207,task-10-207,vm3,68.536469,13.03851049199966,81.574963,68.53136584999993
