index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-1-0,vm3,0.0,16.397776056999646,16.397756,5.775000317953527e-06
1,task-1-1,vm2,0.002742,41.146195622999585,41.148914,3.600000127335079e-06
2,task-1-2,vm4,0.002942,0.7556575720000183,0.758576,1.6320000213454477e-06
3,task-1-3,vm1,0.003089,89.90005781800028,89.903129,1.7219999790540896e-06
4,task-1-4,vm3,0.003221,5.5147506330004035,5.517961,1.835000148275867e-06
5,task-1-5,vm2,0.003334,41.45613194799989,41.459442,1.4620000001741573e-06
6,task-1-6,vm3,0.003499,16.295103066000593,16.298599,1.4329998521134257e-06
7,task-10-7,vm3,0.003631,16.293612919000225,16.297225,3.5869998100679368e-06
10,task-1-10,vm4,0.003796,0.5784839190000639,0.58227,1.2009995771222748e-06
12,task-1-12,vm4,0.003903,0.21676128800027072,0.220646,1.249999513674993e-06
16,task-1-16,vm4,0.004008,0.6526873700004217,0.656678,1.0980002116411924e-06
19,task-1-19,vm4,0.004125,0.12957837300018582,0.133683,1.1100000847363845e-06
22,task-1-22,vm4,0.004221,0.5055763280006431,0.50978,1.0049998309114017e-06
24,task-1-24,vm4,0.004315,0.32426857399968867,0.328567,2.2639997041551396e-06
25,task-1-25,vm4,0.004415,0.4116981119996126,0.416106,1.4630004443461075e-06
29,task-1-29,vm4,0.133838,0.7072957410000527,0.841114,0.12932339200051501
33,task-1-33,vm4,0.22077,0.6993311579999499,0.920083,0.21624948999942717
34,task-6-34,vm4,0.328692,2.6229935259998456,2.951672,0.324167634999867
38,task-1-38,vm4,0.416164,2.6090554930005965,3.025202,0.4116409449998173
46,task-1-46,vm4,0.509918,2.587770731999626,3.09767,0.5053708900004494
53,task-1-53,vm4,0.582354,2.60528285700002,3.187618,0.577197186000376
54,task-1-54,vm4,0.656818,2.626524768999843,3.283325,0.6516521860003195
58,task-1-58,vm4,0.758709,2.5924549450000995,3.351147,0.7535361299997021
66,task-1-66,vm4,0.841249,2.5948877110004105,3.436119,0.8360596019992954
69,task-1-69,vm4,0.920217,2.600500333999662,3.520695,0.9150235860006433
72,task-1-72,vm4,2.951766,0.6548039520002931,3.606553,2.94657085200015
75,task-1-75,vm4,3.025326,0.6637755279998601,3.689074,3.020121667999774
82,task-1-82,vm4,3.097807,0.7011320109995722,3.798922,3.09259173800001
84,task-1-84,vm4,3.18775,0.6932485059996907,3.880981,3.1825354120001066
91,task-3-91,vm4,3.283467,1.2060148210002808,4.489465,3.278237554000043
94,task-4-94,vm4,3.351264,1.9663526799995452,5.3176,3.346032450000166
104,task-1-104,vm4,3.436252,1.9563502639994113,5.392584,3.431004643000051
107,task-10-107,vm4,3.520837,7.565927895999266,11.086749,3.5155853939995723
109,task-1-109,vm4,3.606682,7.480975615999341,11.087651,3.6014250600001105
111,task-1-111,vm4,3.689259,7.476284889000453,11.165529,3.683989727000153
112,task-1-112,vm4,3.799065,7.446920989999853,11.245969,3.7937814130000334
113,task-1-113,vm4,3.881114,7.441377120000652,11.322472,3.8758477490000587
116,task-1-116,vm4,4.48959,6.906495541999902,11.396068,4.484318748999613
120,task-1-120,vm4,5.317714,6.158766012000342,11.476462,5.312440809000691
121,task-1-121,vm4,5.392707,6.164972831999876,11.557661,5.387427041999217
9,task-1-9,vm3,5.518067,11.003243214000577,16.521291,5.514250531000471
129,task-1-129,vm4,11.086967,0.549681456000144,11.636629,11.081675634000021
133,task-1-133,vm4,11.087939,0.6247893469999326,11.712706,11.082644407999396
135,task-6-135,vm4,11.165627,2.6484061649998694,13.814016,11.160331989000042
144,task-1-144,vm4,11.246107,2.6011148109992064,13.847204,11.240793781999855
146,task-1-146,vm4,11.322619,2.613709887999903,13.936307,11.317303660000107
154,task-1-154,vm4,11.396197,2.6167629760002455,14.01294,11.390864513999986
155,task-1-155,vm4,11.476597,2.6046256579993496,14.081206,11.471265964999475
161,task-1-161,vm4,11.557796,2.6299628970000413,14.187739,11.552454312999544
163,task-1-163,vm4,11.636765,2.632445283999914,14.26919,11.631424084999708
170,task-1-170,vm4,11.712847,2.654513792999751,14.367353,11.707491453999864
173,task-2-173,vm4,13.814167,0.8956330020000678,14.709781,13.808803222999813
178,task-2-178,vm4,13.847333,1.1070776400001705,14.954391,13.841963962000591
182,task-1-182,vm4,13.936448,1.0372197529995901,14.973648,13.931072653000228
186,task-1-186,vm4,14.013103,1.0360295780001252,15.049112,14.007714813999883
187,task-1-187,vm4,14.081321,1.0680415229999198,15.149342,14.07593991000067
189,task-1-189,vm4,14.187868,1.051933055000518,15.239782,14.18248796899934
194,task-4-194,vm4,14.26933,2.029088287000377,16.29841,14.263937602999249
197,task-3-197,vm4,14.367412,2.383299341999191,16.750693,14.362027348000083
198,task-1-198,vm4,14.709915,2.0918338010005755,16.80173,14.704519558000356
199,task-1-199,vm4,14.95453,1.9730251860000863,16.927534,14.949130049000814
201,task-1-201,vm4,14.973771,1.99458946499999,16.96834,14.968371476999891
206,task-1-206,vm4,15.049256,2.0212753360001443,17.07051,15.043846286999724
209,task-1-209,vm4,15.149478,2.0060404890000427,17.155499,15.14406783800041
211,task-1-211,vm4,15.239924,1.989672038000208,17.229577,15.234504877999825
11,task-1-11,vm3,16.297523,4.06750694099992,20.365014,16.293608268000753
212,task-1-212,vm4,16.299001,1.0196920179996596,17.318674,16.293578145000538
15,task-1-15,vm3,16.299644,4.0662476279994735,20.365885,16.295621434000168
20,task-1-20,vm3,16.397887,5.03323741999975,21.431115,16.393658922000213
21,task-1-21,vm3,16.521728,4.910355602999516,21.43208,16.51748770300037
225,task-1-225,vm4,16.750824,0.6521382060000178,17.402943,16.74535450500025
228,task-1-228,vm4,16.801869,0.6752857270003005,17.477137,16.796389912999985
237,task-1-237,vm4,16.92767,0.6429041639994466,17.570557,16.922179991999656
238,task-1-238,vm4,16.968481,0.6934307909996278,17.661896,16.962989550000202
239,task-1-239,vm4,17.070653,0.6837422629996581,17.754378,17.06516272800036
244,task-1-244,vm4,17.155636,0.6727407020007377,17.828357,17.150141092000013
249,task-1-249,vm4,17.229709,0.6829758079993553,17.91267,17.224206154999592
27,task-4-27,vm3,20.365243,2.9615168059999633,23.32674,20.360724590000245
28,task-1-28,vm3,20.366238,3.0942282159994647,23.460452,20.361721946000216
