index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-1-0,vm4,0.0,24.94906505200015,24.949049,3.884000307152746e-06
1,task-1-1,vm4,0.002477,25.033410486999855,25.035871,3.0870000955474097e-06
2,task-1-2,vm2,0.002661,8.481488417000037,8.484132,1.8139999156119302e-06
3,task-1-3,vm3,0.002804,11.276573209999697,11.27936,1.526999767520465e-06
4,task-1-4,vm4,0.002939,25.209410354999818,25.212337,1.4920001376594882e-06
5,task-1-5,vm3,0.003054,11.148762713999986,11.151802,1.4389997886610217e-06
6,task-1-6,vm4,0.003225,25.46058666099998,25.463795,1.677999989624368e-06
7,task-10-7,vm2,0.003363,30.70178718399984,30.705133,3.4029999369522557e-06
9,task-1-9,vm4,0.003523,25.552173006999965,25.555686,1.258999873243738e-06
10,task-1-10,vm3,0.003629,10.9993735500002,11.00299,1.1359998097759672e-06
11,task-1-11,vm4,0.003723,25.368010954000056,25.371725,1.1209999684069771e-06
12,task-1-12,vm3,0.003815,11.448191159000089,11.451987,1.1100000847363845e-06
13,task-1-13,vm4,0.003905,25.116605166000227,25.120492,1.165999947261298e-06
14,task-1-14,vm1,0.003997,48.431113020999874,48.435095,1.1060001270379871e-06
18,task-1-18,vm4,0.004096,25.288877168,25.29295,1.02400008472614e-06
8,task-1-8,vm2,8.484262,25.639778986000238,34.124026,8.480740352999874
15,task-1-15,vm3,11.003083,14.629819830000088,25.632884,10.998992657000144
16,task-1-16,vm3,11.151932,14.601584834999812,25.753506,11.147819736000201
24,task-1-24,vm3,11.27951,14.628055743999994,25.907553,11.275297710999894
27,task-4-27,vm3,11.452139,16.281722764999813,27.733843,11.447921380000025
22,task-1-22,vm4,24.949182,7.016242738000074,31.965407,24.94498034900016
23,task-1-23,vm4,25.036012,7.011726418999842,32.047721,25.031811539000046
25,task-1-25,vm4,25.120633,7.015995925000425,32.136612,25.116427103000206
30,task-1-30,vm4,25.212438,7.005835600999944,32.218255,25.208226170000216
33,task-1-33,vm4,25.293122,7.010737330999746,32.303842,25.288894943000287
35,task-1-35,vm4,25.371804,7.020857035000063,32.392647,25.36758428100029
42,task-1-42,vm4,25.463934,7.017653641999914,32.481572,25.459680626000136
48,task-1-48,vm4,25.555782,7.0029342139996515,32.5587,25.55153598300012
28,task-1-28,vm3,25.633085,14.640990768000393,40.27406,25.628860139000153
34,task-6-34,vm3,25.753609,18.57046894599989,44.324062,25.7493837359998
37,task-1-37,vm3,25.907632,18.446582407000278,44.354197,25.903410184000222
38,task-1-38,vm3,27.733997,16.749566871999832,44.483544,27.729767642999832
17,task-1-17,vm2,30.705255,3.687410735999947,34.392651,30.70115488800002
52,task-1-52,vm4,31.965518,20.325851411000258,52.291352,31.960699979999845
58,task-1-58,vm4,32.04786,20.343286181000167,52.391126,32.04302510100024
62,task-1-62,vm4,32.136756,20.339058896000097,52.475803,32.13192109900001
63,task-1-63,vm4,32.218378,20.337376150999717,52.555735,32.21354139799996
68,task-1-68,vm4,32.303991,20.33558760300002,52.639565,32.29914305500006
75,task-1-75,vm4,32.392749,20.32739024800003,52.720121,32.38788488
76,task-1-76,vm4,32.481691,20.315915659999973,52.797592,32.4768241390002
78,task-2-78,vm4,32.558825,20.57231405399989,53.131122,32.55394944699992
19,task-1-19,vm2,34.124143,7.230518016000133,41.354647,34.11995104100015
20,task-1-20,vm2,34.392765,7.270133151000209,41.662882,34.388571671000136
41,task-1-41,vm3,40.274162,6.593652346999988,46.867798,40.26993006800012
26,task-8-26,vm2,41.354735,15.871494010999868,57.226216,41.350529911000194
29,task-1-29,vm2,41.663026,15.871553568999843,57.534562,41.65881213400007
44,task-1-44,vm3,44.324278,2.6711647429997356,46.995422,44.3200354139999
47,task-5-47,vm3,44.354358,5.498190130999774,49.852534,44.35010138100006
49,task-1-49,vm3,44.483669,5.3976176770001985,49.881269,44.479424410999854
50,task-1-50,vm3,46.867942,5.342517078999663,52.210447,46.86311306499965
55,task-1-55,vm3,46.995587,5.359125117000076,52.354691,46.99075392499981
21,task-1-21,vm1,48.435216,29.989897085999928,78.425097,48.43102150100003
56,task-9-56,vm3,49.852633,11.415551136999966,61.268169,49.847809749000135
57,task-1-57,vm3,49.881418,11.517749570000433,61.39915,49.87658159700004
65,task-1-65,vm3,52.210547,32.941731637999965,85.15226,52.20570861499982
83,task-1-83,vm4,52.291466,9.651941392000026,61.943399,52.28659148399993
66,task-1-66,vm3,52.354831,32.92177288599987,85.276588,52.349989476000246
85,task-1-85,vm4,52.391288,9.645808862000194,62.037079,52.38639577699996
87,task-1-87,vm4,52.475898,9.646333502000289,62.122218,52.47101777399985
90,task-1-90,vm4,52.555861,9.650957116999962,62.206803,52.55097137599978
91,task-3-91,vm4,52.63966,10.166324483000153,62.805969,52.63477012800013
92,task-1-92,vm4,52.720242,10.174984021,62.895214,52.715350901999955
93,task-1-93,vm4,52.797689,10.176172630999645,62.973848,52.79279709399998
97,task-3-97,vm4,53.131261,10.419639449999977,63.55089,53.12634940399994
31,task-1-31,vm2,57.226305,1.8420678329998736,59.06836,57.222091870999975
32,task-1-32,vm2,57.534711,1.8426566990001447,59.377348,57.530487144999825
39,task-1-39,vm2,59.068445,2.561819669000215,61.630245,59.064220034999835
43,task-1-43,vm2,59.377498,2.5598707980002473,61.937355,59.37325633499995
80,task-1-80,vm3,61.268303,24.137289251999846,85.405583,61.2634262470001
81,task-1-81,vm3,61.399309,24.193156631999955,85.592448,61.39442292800004
51,task-1-51,vm2,61.630383,3.278609693999897,64.908976,61.62556708299962
53,task-1-53,vm2,61.937453,3.1087700650000443,65.046206,61.9326346480002
98,task-1-98,vm4,61.943475,11.712975633999577,73.656437,61.93856561800021
100,task-1-100,vm4,62.037193,11.712340305999987,73.749512,62.032283130999986
102,task-1-102,vm4,62.122318,11.7163054130001,73.838605,62.1174070510001
103,task-1-103,vm4,62.2069,11.721326554999905,73.928208,62.201986975999716
107,task-10-107,vm4,62.806074,17.255582213999787,80.061633,62.80115182700001
111,task-1-111,vm4,62.895302,17.207776058000036,80.103059,62.890370131000054
115,task-1-115,vm4,62.973965,17.21962531300005,80.193577,62.96902596899963
